#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   1.23233  0.21407 -0.02109 -0.86896  0.003680  0.001493  0.010027    2.4645    1.5889  0.00113 -0.00320 -0.00156
   1.24013  0.22186 -0.02086 -0.87103  0.003773  0.001528  0.009758    2.4689    1.5884  0.00116 -0.00329 -0.00160
   1.24793  0.22966 -0.02061 -0.87290  0.003865  0.001563  0.009502    2.4733    1.5878  0.00119 -0.00337 -0.00165
   1.25574  0.23746 -0.02034 -0.87459  0.003957  0.001597  0.009256    2.4778    1.5873  0.00122 -0.00346 -0.00170
   1.26356  0.24527 -0.02005 -0.87612  0.004048  0.001631  0.009022    2.4820    1.5869  0.00125 -0.00355 -0.00174
   1.27138  0.25309 -0.01975 -0.87751  0.004138  0.001665  0.008804    2.4859    1.5864  0.00128 -0.00363 -0.00178
   1.27920  0.26090 -0.01944 -0.87877  0.004228  0.001698  0.008595    2.4898    1.5860  0.00131 -0.00371 -0.00183
   1.28703  0.26872 -0.01911 -0.87989  0.004317  0.001731  0.008391    2.4939    1.5855  0.00134 -0.00380 -0.00187
   1.29486  0.27655 -0.01877 -0.88090  0.004406  0.001764  0.008196    2.4979    1.5851  0.00137 -0.00388 -0.00191
   1.30271  0.28439 -0.01842 -0.88183  0.004494  0.001796  0.008014    2.5014    1.5847  0.00140 -0.00396 -0.00195
   1.31056  0.29223 -0.01807 -0.88272  0.004578  0.001828  0.007855    2.5038    1.5844  0.00142 -0.00404 -0.00199
   1.31840  0.30007 -0.01771 -0.88356  0.004659  0.001859  0.007710    2.5056    1.5843  0.00145 -0.00412 -0.00203
   1.32624  0.30790 -0.01733 -0.88433  0.004741  0.001890  0.007564    2.5080    1.5840  0.00148 -0.00419 -0.00207
   1.33409  0.31574 -0.01695 -0.88502  0.004824  0.001921  0.007420    2.5106    1.5837  0.00150 -0.00427 -0.00211
   1.34195  0.32358 -0.01657 -0.88565  0.004905  0.001952  0.007282    2.5131    1.5834  0.00153 -0.00434 -0.00215
   1.34980  0.33143 -0.01617 -0.88623  0.004986  0.001982  0.007148    2.5156    1.5832  0.00156 -0.00442 -0.00218
   1.35766  0.33927 -0.01578 -0.88675  0.005068  0.002012  0.007018    2.5183    1.5829  0.00158 -0.00449 -0.00222
   1.36552  0.34713 -0.01537 -0.88723  0.005148  0.002042  0.006894    2.5207    1.5826  0.00161 -0.00457 -0.00226
   1.37338  0.35498 -0.01497 -0.88767  0.005227  0.002072  0.006776    2.5230    1.5824  0.00163 -0.00464 -0.00229
   1.38124  0.36283 -0.01455 -0.88806  0.005306  0.002101  0.006660    2.5255    1.5821  0.00166 -0.00471 -0.00233
   1.38911  0.37068 -0.01414 -0.88841  0.005385  0.002130  0.006546    2.5281    1.5819  0.00168 -0.00478 -0.00236
   1.39698  0.37854 -0.01372 -0.88874  0.005462  0.002159  0.006442    2.5301    1.5816  0.00171 -0.00485 -0.00240
   1.40485  0.38640 -0.01330 -0.88904  0.005539  0.002187  0.006341    2.5321    1.5814  0.00173 -0.00492 -0.00243
   1.41272  0.39426 -0.01288 -0.88930  0.005616  0.002216  0.006240    2.5344    1.5812  0.00175 -0.00499 -0.00246
   1.42059  0.40212 -0.01246 -0.88953  0.005692  0.002244  0.006145    2.5364    1.5810  0.00178 -0.00506 -0.00250
   1.42847  0.40999 -0.01203 -0.88976  0.005766  0.002272  0.006056    2.5381    1.5808  0.00180 -0.00513 -0.00253
   1.43634  0.41785 -0.01161 -0.88996  0.005840  0.002299  0.005970    2.5399    1.5806  0.00182 -0.00520 -0.00256
   1.44422  0.42571 -0.01119 -0.89014  0.005913  0.002327  0.005886    2.5415    1.5805  0.00184 -0.00526 -0.00259
   1.45209  0.43357 -0.01077 -0.89032  0.005984  0.002353  0.005810    2.5427    1.5803  0.00187 -0.00533 -0.00262
   1.45996  0.44143 -0.01035 -0.89050  0.006054  0.002380  0.005738    2.5436    1.5802  0.00189 -0.00539 -0.00266
   1.46783  0.44929 -0.00993 -0.89065  0.006124  0.002406  0.005667    2.5448    1.5801  0.00191 -0.00545 -0.00269
   1.47570  0.45715 -0.00952 -0.89080  0.006192  0.002432  0.005599    2.5458    1.5800  0.00193 -0.00552 -0.00272
   1.48356  0.46501 -0.00911 -0.89095  0.006260  0.002458  0.005535    2.5465    1.5799  0.00195 -0.00558 -0.00275
   1.49143  0.47286 -0.00870 -0.89109  0.006326  0.002484  0.005474    2.5470    1.5799  0.00197 -0.00564 -0.00278
   1.49929  0.48071 -0.00829 -0.89124  0.006391  0.002509  0.005417    2.5475    1.5798  0.00199 -0.00570 -0.00281
   1.50715  0.48856 -0.00789 -0.89138  0.006454  0.002534  0.005364    2.5476    1.5798  0.00201 -0.00575 -0.00283
   1.51501  0.49641 -0.00750 -0.89154  0.006516  0.002558  0.005315    2.5475    1.5798  0.00203 -0.00581 -0.00286
   1.52287  0.50426 -0.00711 -0.89169  0.006578  0.002582  0.005267    2.5474    1.5799  0.00205 -0.00587 -0.00289
   1.53073  0.51211 -0.00672 -0.89185  0.006638  0.002606  0.005222    2.5471    1.5799  0.00207 -0.00592 -0.00292
   1.53858  0.51996 -0.00634 -0.89202  0.006695  0.002629  0.005181    2.5464    1.5800  0.00209 -0.00597 -0.00295
   1.54644  0.52780 -0.00596 -0.89219  0.006753  0.002652  0.005142    2.5458    1.5800  0.00211 -0.00602 -0.00298
   1.55429  0.53565 -0.00559 -0.89237  0.006809  0.002675  0.005104    2.5451    1.5801  0.00213 -0.00608 -0.00300
