  
       XFOIL         Version 6.99
  
 Calculated polar for: RAE 101 AIRFOIL                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   0.125 (top)        0.125 (bottom)  
 Mach =   0.400     Re =    10.000 e 6     Ncrit =  10.000 10.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
   9.700   1.0755   0.02301  -0.02383   0.0386   0.0041   0.1250 132.4642 193.4803
   9.800   1.0688   0.02430  -0.02240   0.0407   0.0041   0.1250 132.5107 193.4803
   9.900   1.0615   0.02551  -0.02107   0.0428   0.0041   0.1250 132.5486 193.4803
  10.000   1.0522   0.02626  -0.02026   0.0457   0.0040   0.1250 132.5691 193.4803
  10.100   1.0428   0.02708  -0.01943   0.0484   0.0040   0.1250 132.5873 193.4803
  10.200   1.0337   0.02798  -0.01854   0.0508   0.0040   0.1250 132.6045 193.4803
  10.300   1.0247   0.02894  -0.01758   0.0528   0.0040   0.1250 132.6201 193.4803
  10.400   1.0159   0.02997  -0.01657   0.0545   0.0040   0.1250 132.6342 193.4803
  10.500   1.0074   0.03106  -0.01550   0.0558   0.0040   0.1250 132.6466 193.4803
  10.600   0.9990   0.03224  -0.01436   0.0567   0.0040   0.1250 132.6577 193.4803
  10.700   0.9909   0.03351  -0.01314   0.0574   0.0040   0.1250 132.6675 193.4803
  10.800   0.9831   0.03487  -0.01183   0.0577   0.0039   0.1250 132.6761 193.4803
  10.900   0.9755   0.03634  -0.01043   0.0578   0.0039   0.1250 132.6837 193.4803
  11.000   0.9683   0.03790  -0.00893   0.0575   0.0039   0.1250 132.6903 193.4803
  11.100   0.9613   0.03957  -0.00732   0.0570   0.0039   0.1250 132.6959 193.4803
  11.200   0.9546   0.04133  -0.00562   0.0563   0.0039   0.1250 132.7006 193.4803
  11.300   0.9482   0.04318  -0.00382   0.0554   0.0039   0.1250 132.7043 193.4803
  11.400   0.9421   0.04513  -0.00193   0.0544   0.0039   0.1250 132.7071 193.4803
  11.500   0.9363   0.04715   0.00005   0.0531   0.0039   0.1250 132.7091 193.4803
  11.600   0.9308   0.04925   0.00212   0.0518   0.0039   0.1250 132.7102 193.4803
  11.700   0.9255   0.05142   0.00427   0.0503   0.0039   0.1250 132.7106 193.4803
  11.800   0.9204   0.05366   0.00651   0.0488   0.0039   0.1250 132.7103 193.4803
  11.900   0.9156   0.05596   0.00882   0.0472   0.0039   0.1250 132.7092 193.4803
  12.000   0.9110   0.05833   0.01121   0.0455   0.0039   0.1250 132.7076 193.4803
